TT,Mã HP,Số TC,Lớp học phần,Khóa học,Khóa tổ chức,Số SV dự kiến,Số SV đã ĐK,Hình thức học,Tuần học,Ngày BĐ,Ngày KT,Số tiết /tuần,Thứ,Tiết BĐ,Số tiết,Phòng học,Cơ sở đào tạo,Giáo Viên,Khoa/Viện
434,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_07_(KTĐK TĐH)_TH_16,K65,K65,20,0,TH/TN,"23 -> 29, 31 -> 34, 39",02/07/2025,05/30/2025,5,6,6,5,TTKT. 502,Cơ sở 1,Phan Văn Tiến,Kỹ thuật - Công nghệ
435,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_07_(KTĐK TĐH)_TH_17,K65,K65,20,0,TH/TN,"23 -> 29, 31 -> 34, 39",02/06/2025,05/29/2025,5,5,1,5,TTKT. 502,Cơ sở 1,Phan Văn Tiến,Kỹ thuật - Công nghệ
436,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_08_(Điện ĐT),K65,K65,40,0,DAMH,32 -> 38,04/10/2025,05/22/2025,2,5,11,2,ÐA8,Cơ sở 1,Phạm Mạnh Toàn,Kỹ thuật - Công nghệ
437,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_08_(Điện ĐT),K65,K65,40,0,DAMH,23 -> 30,02/05/2025,03/26/2025,2,4,9,2,B2_403,Cơ sở 1,Phạm Mạnh Toàn,Kỹ thuật - Công nghệ
438,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_08_(Điện ĐT)_TH_18,K65,K65,20,0,TH/TN,"26 -> 30, 32 -> 38",02/24/2025,05/19/2025,5,2,1,5,TTKT. 606,Cơ sở 1,Nguyễn Thị Huyền Trang,Kỹ thuật - Công nghệ
439,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_08_(Điện ĐT)_TH_19,K65,K65,20,0,TH/TN,"26 -> 30, 32 -> 38",02/25/2025,05/20/2025,5,3,1,5,TTKT. 501,Cơ sở 1,Nguyễn Thị Huyền Trang,Kỹ thuật - Công nghệ
440,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_08_(Điện ĐT)_TH_20,K65,K65,18,0,TH/TN,"26 -> 30, 32 -> 38",03/01/2025,05/24/2025,5,7,1,5,TTKT. 501,Cơ sở 1,Phạm Mạnh Toàn,Kỹ thuật - Công nghệ
441,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_09_(Điện ĐT),K65,K65,40,0,DAMH,23 -> 30,02/04/2025,03/25/2025,2,3,4,2,B3_505,Cơ sở 1,Phạm Mạnh Toàn,Kỹ thuật - Công nghệ
442,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_09_(Điện ĐT),K65,K65,40,0,DAMH,23 -> 30,02/04/2025,03/25/2025,2,3,14,2,P_DA_1,Cơ sở 1,Phạm Mạnh Toàn,Kỹ thuật - Công nghệ
443,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_09_(Điện ĐT)_TH_21,K65,K65,20,0,TH/TN,"26 -> 30, 32 -> 38",02/24/2025,05/19/2025,5,2,6,5,TTKT. 501,Cơ sở 1,Nguyễn Thị Huyền Trang,Kỹ thuật - Công nghệ
444,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_09_(Điện ĐT)_TH_22,K65,K65,20,0,TH/TN,"26 -> 30, 32 -> 38",02/25/2025,05/20/2025,5,3,6,5,TTKT. 607,Cơ sở 1,Nguyễn Thị Huyền Trang,Kỹ thuật - Công nghệ
445,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_09_(Điện ĐT)_TH_23,K65,K65,18,0,TH/TN,"26 -> 30, 32 -> 38",02/27/2025,05/22/2025,5,5,6,5,TTKT. 602,Cơ sở 1,Phạm Mạnh Toàn,Kỹ thuật - Công nghệ
446,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_10_(KTĐT VT),K65,K65,30,0,DAMH,"23 -> 30, 32 -> 38",02/03/2025,05/19/2025,2,2,7,2,D3.104,Cơ sở 1,Cao Thành Nghĩa,Kỹ thuật - Công nghệ
447,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_10_(KTĐT VT)_TH_24,K65,K65,15,0,TH/TN,"26 -> 30, 32 -> 38",03/01/2025,05/24/2025,5,7,1,5,TTKT. 605,Cơ sở 1,Cao Thành Nghĩa,Kỹ thuật - Công nghệ
448,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_10_(KTĐT VT)_TH_25,K65,K65,15,0,TH/TN,"26 -> 30, 32 -> 38",03/01/2025,05/24/2025,5,7,6,5,TTKT. 605,Cơ sở 1,Cao Thành Nghĩa,Kỹ thuật - Công nghệ
449,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_11_(Điện ĐT),K65,K65,40,0,DAMH,"23 -> 30, 32 -> 38",02/04/2025,05/20/2025,2,3,6,2,D3_305,Cơ sở 1,Phạm Mạnh Toàn,Kỹ thuật - Công nghệ
450,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_11_(Điện ĐT)_TH_26,K65,K65,20,0,TH/TN,"26 -> 30, 32 -> 38",02/28/2025,05/23/2025,5,6,1,5,TTKT. 501,Cơ sở 1,Phạm Mạnh Toàn,Kỹ thuật - Công nghệ
451,AUT20001,4,CAD trong kỹ thuật(224.1)_DAMH_11_(Điện ĐT)_TH_27,K65,K65,20,0,TH/TN,"26 -> 30, 32 -> 38",02/28/2025,05/23/2025,5,6,6,5,TTKT. 501,Cơ sở 1,Phạm Mạnh Toàn,Kỹ thuật - Công nghệ
452,AUT30001,4,Lý thuyết điều khiển tự động(224.2)_DAMH_01,K64,K64,45,0,DAMH,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,2,3,C_103_cs2,Cơ sở 2,Nguyễn Hoa Lư,Kỹ thuật - Công nghệ
453,AUT30001,4,Lý thuyết điều khiển tự động(224.2)_DAMH_01_TH_01,K64,K64,15,0,TH/TN,32 -> 37,04/07/2025,05/12/2025,3,2,1,5,PTH.MOHINHHOA,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
454,AUT30001,4,Lý thuyết điều khiển tự động(224.2)_DAMH_01_TH_02,K64,K64,15,0,TH/TN,32 -> 37,04/07/2025,05/12/2025,3,2,6,5,PTH.MOHINHHOA,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
455,AUT30001,4,Lý thuyết điều khiển tự động(224.2)_DAMH_01_TH_07,K64,K64,15,0,TH/TN,32 -> 37,04/10/2025,05/15/2025,5,5,1,5,PM_01_CS2,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
456,AUT30001,4,Lý thuyết điều khiển tự động(224.2)_DAMH_02,K64,K64,45,0,DAMH,"23 -> 29, 31 -> 38",02/05/2025,05/21/2025,3,4,2,3,C_102_cs2,Cơ sở 2,Nguyễn Hoa Lư,Kỹ thuật - Công nghệ
457,AUT30001,4,Lý thuyết điều khiển tự động(224.2)_DAMH_02_TH_03,K64,K64,15,0,TH/TN,32 -> 37,04/08/2025,05/13/2025,3,3,1,5,PTH.MOHINHHOA,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
458,AUT30001,4,Lý thuyết điều khiển tự động(224.2)_DAMH_02_TH_04,K64,K64,15,0,TH/TN,32 -> 37,04/08/2025,05/13/2025,3,3,6,5,PTH.MOHINHHOA,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
459,AUT30001,4,Lý thuyết điều khiển tự động(224.2)_DAMH_02_TH_07,K64,K64,15,0,TH/TN,32 -> 37,04/10/2025,05/15/2025,5,5,6,5,PM_01_CS2,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
460,AUT30001,4,Lý thuyết điều khiển tự động(224.2)_DAMH_03,K64,K64,45,0,DAMH,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,3,5,2,3,C_102_cs2,Cơ sở 2,Nguyễn Hoa Lư,Kỹ thuật - Công nghệ
461,AUT30001,4,Lý thuyết điều khiển tự động(224.2)_DAMH_03_TH_05,K64,K64,15,0,TH/TN,32 -> 37,04/09/2025,05/14/2025,3,4,1,5,PM_01_CS2,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
462,AUT30001,4,Lý thuyết điều khiển tự động(224.2)_DAMH_03_TH_06,K64,K64,15,0,TH/TN,32 -> 37,04/09/2025,05/14/2025,3,4,6,5,PM_01_CS2,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
463,AUT30001,4,Lý thuyết điều khiển tự động(224.2)_DAMH_03_TH_07,K64,K64,15,0,TH/TN,32 -> 37,04/11/2025,05/16/2025,5,6,1,5,PM_01_CS2,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
464,AUT30003,4,Điều khiển logic và PLC(224.2)_LT_01,K63,K63,52,0,LT,"23 -> 29, 31, 32",02/07/2025,04/11/2025,3,6,1,5,C_103_cs2,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
465,AUT30003,4,Điều khiển logic và PLC(224.2)_LT_01_TH_01,K63,K63,13,0,TH/TN,33 -> 38,04/16/2025,05/21/2025,5,4,6,5,PTH.TĐHCN,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
466,AUT30003,4,Điều khiển logic và PLC(224.2)_LT_01_TH_02,K63,K63,13,0,TH/TN,33 -> 38,04/17/2025,05/22/2025,5,5,1,5,PTH.TĐH CONG NGHIEP,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
467,AUT30003,4,Điều khiển logic và PLC(224.2)_LT_01_TH_03,K63,K63,13,0,TH/TN,33 -> 38,04/16/2025,05/21/2025,5,4,1,5,PTH.TĐH CONG NGHIEP,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
468,AUT30003,4,Điều khiển logic và PLC(224.2)_LT_01_TH_04,K63,K63,13,0,TH/TN,33 -> 38,04/16/2025,05/21/2025,5,4,11,5,PTH.TĐH CONG NGHIEP,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
469,AUT30003,4,Điều khiển logic và PLC(224.2)_LT_02,K63,K63,52,0,LT,"23 -> 29, 31, 32",02/07/2025,04/11/2025,3,6,6,5,C_202_cs2,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
470,AUT30003,4,Điều khiển logic và PLC(224.2)_LT_02_TH_01,K63,K63,13,0,TH/TN,33 -> 38,04/17/2025,05/22/2025,5,5,6,5,PTH.TĐH CONG NGHIEP,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
471,AUT30003,4,Điều khiển logic và PLC(224.2)_LT_02_TH_02,K63,K63,13,0,TH/TN,33 -> 38,04/18/2025,05/23/2025,5,6,1,5,PTH.TĐH CONG NGHIEP,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
472,AUT30003,4,Điều khiển logic và PLC(224.2)_LT_02_TH_03,K63,K63,13,0,TH/TN,33 -> 38,04/18/2025,05/23/2025,5,6,6,5,PTH.TĐH CONG NGHIEP,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
473,AUT30003,4,Điều khiển logic và PLC(224.2)_LT_02_TH_04,K63,K63,13,0,TH/TN,33 -> 38,04/17/2025,05/22/2025,5,5,11,5,PTH.TĐH CONG NGHIEP,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
474,AUT30009,4,Thiết kế hệ thống nhúng(224.2)_LT_01,K63,K63,52,0,LT,"23 -> 29, 31",02/03/2025,03/31/2025,2,2,2,4,C_401_cs2,Cơ sở 2,Mai Thế Anh,Kỹ thuật - Công nghệ
475,AUT30009,4,Thiết kế hệ thống nhúng(224.2)_LT_01_TH_01,K63,K63,13,0,TH/TN,"26 -> 29, 31 -> 38",02/25/2025,05/20/2025,5,3,1,5,PTH.NhungIOT,Cơ sở 2,Mai Thế Anh,Kỹ thuật - Công nghệ
476,AUT30009,4,Thiết kế hệ thống nhúng(224.2)_LT_01_TH_02,K63,K63,13,0,TH/TN,"26 -> 29, 31 -> 38",02/25/2025,05/20/2025,5,3,6,5,PTH.NhungIOT,Cơ sở 2,Mai Thế Anh,Kỹ thuật - Công nghệ
477,AUT30009,4,Thiết kế hệ thống nhúng(224.2)_LT_01_TH_03,K63,K63,13,0,TH/TN,"26 -> 29, 31 -> 38",02/26/2025,05/21/2025,5,4,1,5,PTH.NhungIOT,Cơ sở 2,Mai Thế Anh,Kỹ thuật - Công nghệ
478,AUT30009,4,Thiết kế hệ thống nhúng(224.2)_LT_01_TH_04,K63,K63,13,0,TH/TN,"26 -> 29, 31 -> 38",02/26/2025,05/21/2025,5,4,6,5,PTH.NhungIOT,Cơ sở 2,Mai Thế Anh,Kỹ thuật - Công nghệ
479,AUT30009,4,Thiết kế hệ thống nhúng(224.2)_LT_02,K63,K63,52,0,LT,"23 -> 29, 31",02/03/2025,03/31/2025,2,2,6,4,C_301_cs2,Cơ sở 2,Mai Thế Anh,Kỹ thuật - Công nghệ
480,AUT30009,4,Thiết kế hệ thống nhúng(224.2)_LT_02_TH_01,K63,K63,13,0,TH/TN,"26 -> 29, 31 -> 38",02/27/2025,05/22/2025,5,5,1,5,PTH.NhungIOT,Cơ sở 2,Mai Thế Anh,Kỹ thuật - Công nghệ
481,AUT30009,4,Thiết kế hệ thống nhúng(224.2)_LT_02_TH_02,K63,K63,13,0,TH/TN,"26 -> 29, 31 -> 38",02/27/2025,05/22/2025,5,5,6,5,PTH.NhungIOT,Cơ sở 2,Mai Thế Anh,Kỹ thuật - Công nghệ
482,AUT30009,4,Thiết kế hệ thống nhúng(224.2)_LT_02_TH_03,K63,K63,13,0,TH/TN,"26 -> 29, 31 -> 38",02/26/2025,05/21/2025,5,4,11,5,PTH.NhungIOT,Cơ sở 2,Mai Thế Anh,Kỹ thuật - Công nghệ
483,AUT30009,4,Thiết kế hệ thống nhúng(224.2)_LT_02_TH_04,K63,K63,13,0,TH/TN,"26 -> 29, 31 -> 38",02/27/2025,05/22/2025,5,5,11,5,PTH.NhungIOT,Cơ sở 2,Mai Thế Anh,Kỹ thuật - Công nghệ
484,AUT30012,3,Điều khiển hệ điện - cơ(224.2)_LT_01_(TC),K62,K62,30,0,LT,"26 -> 29, 31",03/01/2025,04/05/2025,3,7,1,5,C_102_cs2,Cơ sở 2,Ngô Trí Nam Cường,Kỹ thuật - Công nghệ
485,AUT30012,3,Điều khiển hệ điện - cơ(224.2)_LT_01_(TC),K62,K62,30,0,LT,"26 -> 29, 31",03/01/2025,04/05/2025,3,7,6,5,C_102_cs2,Cơ sở 2,Ngô Trí Nam Cường,Kỹ thuật - Công nghệ
486,AUT30012,3,Điều khiển hệ điện - cơ(224.2)_LT_02_(TC),K62,K62,30,0,LT,"26 -> 29, 31",03/02/2025,04/06/2025,3,8,1,5,C_102_cs2,Cơ sở 2,Ngô Trí Nam Cường,Kỹ thuật - Công nghệ
487,AUT30012,3,Điều khiển hệ điện - cơ(224.2)_LT_02_(TC),K62,K62,30,0,LT,"26 -> 29, 31",03/02/2025,04/06/2025,3,8,6,5,C_102_cs2,Cơ sở 2,Ngô Trí Nam Cường,Kỹ thuật - Công nghệ
488,AUT30017,3,Hệ thống điều khiển thông minh(224.2)_LT_01_(TC),K62,K62,30,0,LT,"23 -> 29, 31",02/05/2025,04/02/2025,3,4,6,4,C_303_cs2,Cơ sở 2,Phan Văn Dư,Kỹ thuật - Công nghệ
489,AUT30017,3,Hệ thống điều khiển thông minh(224.2)_LT_01_(TC)_TH_01,K62,K62,15,0,TH/TN,32 -> 37,04/09/2025,05/14/2025,5,4,6,5,PTH.HTĐKTM,Cơ sở 2,Phan Văn Dư,Kỹ thuật - Công nghệ
490,AUT30017,3,Hệ thống điều khiển thông minh(224.2)_LT_01_(TC)_TH_02,K62,K62,15,0,TH/TN,32 -> 37,04/07/2025,05/12/2025,5,2,6,5,PTH.HTĐKTM,Cơ sở 2,Phan Văn Dư,Kỹ thuật - Công nghệ
491,AUT30017,3,Hệ thống điều khiển thông minh(224.2)_LT_02_(TC),K62,K62,30,0,LT,"23 -> 29, 31",02/03/2025,03/31/2025,3,2,6,4,C_202_cs2,Cơ sở 2,Phan Văn Dư,Kỹ thuật - Công nghệ
492,AUT30017,3,Hệ thống điều khiển thông minh(224.2)_LT_02_(TC)_TH_01,K62,K62,15,0,TH/TN,32 -> 37,04/08/2025,05/13/2025,5,3,1,5,PTH.HTĐKTM,Cơ sở 2,Phan Văn Dư,Kỹ thuật - Công nghệ
493,AUT30017,3,Hệ thống điều khiển thông minh(224.2)_LT_02_(TC)_TH_02,K62,K62,15,0,TH/TN,32 -> 37,04/08/2025,05/13/2025,5,3,6,5,PTH.HTĐKTM,Cơ sở 2,Phan Văn Dư,Kỹ thuật - Công nghệ
494,AUT30019,3,Hệ thống SCADA & DCS(224.2)_LT_01_(TC),K62,K62,30,0,LT,"23 -> 29, 31",02/03/2025,03/31/2025,3,2,2,4,C_303_cs2,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
495,AUT30019,3,Hệ thống SCADA & DCS(224.2)_LT_01_(TC)_TH_01,K62,K62,15,0,TH/TN,32 -> 37,04/07/2025,05/12/2025,5,2,1,5,PTH.TĐH CONG NGHIEP,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
496,AUT30019,3,Hệ thống SCADA & DCS(224.2)_LT_01_(TC)_TH_02,K62,K62,15,0,TH/TN,32 -> 37,04/07/2025,05/12/2025,5,2,6,5,PTH.TĐH CONG NGHIEP,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
497,AUT30019,3,Hệ thống SCADA & DCS(224.2)_LT_02_(TC),K62,K62,30,0,LT,"23 -> 29, 31",02/03/2025,03/31/2025,3,2,6,4,C_203_cs2,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
498,AUT30019,3,Hệ thống SCADA & DCS(224.2)_LT_02_(TC)_TH_01,K62,K62,15,0,TH/TN,32 -> 37,04/08/2025,05/13/2025,5,3,1,5,PTH.TĐH CONG NGHIEP,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
499,AUT30019,3,Hệ thống SCADA & DCS(224.2)_LT_02_(TC)_TH_02,K62,K62,15,0,TH/TN,32 -> 37,04/08/2025,05/13/2025,5,3,6,5,PTH.TĐH CONG NGHIEP,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
500,AUT30020,3,Kỹ thuật robotics(224.2)_LT_01_(TC),K62,K62,30,0,LT,23 -> 25,02/08/2025,02/22/2025,3,7,1,5,C_102_cs2,Cơ sở 2,Thỉnh giảng CQ,Kỹ thuật - Công nghệ
501,AUT30020,3,Kỹ thuật robotics(224.2)_LT_01_(TC),K62,K62,30,0,LT,23 -> 25,02/08/2025,02/22/2025,3,7,6,5,C_101_cs2,Cơ sở 2,Thỉnh giảng CQ,Kỹ thuật - Công nghệ
502,AUT30020,3,Kỹ thuật robotics(224.2)_LT_01_(TC)_TH_01,K62,K62,15,0,TH/TN,"27 -> 29, 31 -> 33",03/08/2025,04/19/2025,5,7,1,5,PTH.ROBOT,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
503,AUT30020,3,Kỹ thuật robotics(224.2)_LT_01_(TC)_TH_02,K62,K62,15,0,TH/TN,"27 -> 29, 31 -> 33",03/08/2025,04/19/2025,5,7,6,5,PTH.ROBOT,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
504,AUT30020,3,Kỹ thuật robotics(224.2)_LT_02_(TC),K62,K62,30,0,LT,23 -> 25,02/09/2025,02/23/2025,3,8,1,5,C_102_cs2,Cơ sở 2,Thỉnh giảng CQ,Kỹ thuật - Công nghệ
505,AUT30020,3,Kỹ thuật robotics(224.2)_LT_02_(TC),K62,K62,30,0,LT,23 -> 25,02/09/2025,02/23/2025,3,8,6,5,C_101_cs2,Cơ sở 2,Thỉnh giảng CQ,Kỹ thuật - Công nghệ
506,AUT30020,3,Kỹ thuật robotics(224.2)_LT_02_(TC)_TH_01,K62,K62,15,0,TH/TN,"27 -> 29, 31 -> 33",03/09/2025,04/20/2025,5,8,1,5,PTH.ROBOT,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
507,AUT30020,3,Kỹ thuật robotics(224.2)_LT_02_(TC)_TH_02,K62,K62,15,0,TH/TN,"27 -> 29, 31 -> 33",03/09/2025,04/20/2025,5,8,6,5,PTH.ROBOT,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
508,AUT30021,3,Robot công nghiệp(224.2)_LT_01_(TC),K62,K62,30,0,LT,23 -> 28,02/04/2025,03/11/2025,3,3,1,5,C_203_cs2,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
509,AUT30021,3,Robot công nghiệp(224.2)_LT_01_(TC)_TH_01,K62,K62,15,0,TH/TN,32 -> 37,04/07/2025,05/12/2025,5,2,1,5,PTH.ROBOT,Cơ sở 2,Đinh Văn Nam,Kỹ thuật - Công nghệ
510,AUT30021,3,Robot công nghiệp(224.2)_LT_01_(TC)_TH_02,K62,K62,15,0,TH/TN,32 -> 37,04/07/2025,05/12/2025,5,2,6,5,PTH.ROBOT,Cơ sở 2,Đinh Văn Nam,Kỹ thuật - Công nghệ
511,AUT30021,3,Robot công nghiệp(224.2)_LT_02_(TC),K62,K62,30,0,LT,23 -> 28,02/04/2025,03/11/2025,3,3,6,5,C_301_cs2,Cơ sở 2,Hồ Sỹ Phương,Kỹ thuật - Công nghệ
512,AUT30021,3,Robot công nghiệp(224.2)_LT_02_(TC)_TH_01,K62,K62,15,0,TH/TN,32 -> 37,04/08/2025,05/13/2025,5,3,1,5,PTH.ROBOT,Cơ sở 2,Đinh Văn Nam,Kỹ thuật - Công nghệ
513,AUT30021,3,Robot công nghiệp(224.2)_LT_02_(TC)_TH_02,K62,K62,15,0,TH/TN,32 -> 37,04/08/2025,05/13/2025,5,3,6,5,PTH.ROBOT,Cơ sở 2,Đinh Văn Nam,Kỹ thuật - Công nghệ
514,AUT30022,3,Thị giác máy tính trong hệ thống điều khiển(224.2)_LT_01_(TC),K62,K62,30,0,LT,"23 -> 29, 31",02/04/2025,04/01/2025,3,3,2,4,C_301_cs2,Cơ sở 2,Dương Đình Tú,Kỹ thuật - Công nghệ
515,AUT30022,3,Thị giác máy tính trong hệ thống điều khiển(224.2)_LT_01_(TC)_TH_01,K62,K62,15,0,TH/TN,32 -> 37,04/07/2025,05/12/2025,5,2,1,5,PTH.TĐH.SX,Cơ sở 2,Dương Đình Tú,Kỹ thuật - Công nghệ
516,AUT30022,3,Thị giác máy tính trong hệ thống điều khiển(224.2)_LT_01_(TC)_TH_02,K62,K62,15,0,TH/TN,32 -> 37,04/07/2025,05/12/2025,5,2,6,5,PTH.TĐH.SX,Cơ sở 2,Dương Đình Tú,Kỹ thuật - Công nghệ
517,AUT30022,3,Thị giác máy tính trong hệ thống điều khiển(224.2)_LT_02_(TC),K62,K62,30,0,LT,"23 -> 29, 31",02/04/2025,04/01/2025,3,3,6,4,C_302_cs2,Cơ sở 2,Dương Đình Tú,Kỹ thuật - Công nghệ
518,AUT30022,3,Thị giác máy tính trong hệ thống điều khiển(224.2)_LT_02_(TC)_TH_01,K62,K62,15,0,TH/TN,32 -> 37,04/08/2025,05/13/2025,5,3,1,5,PTH.TĐH.SX,Cơ sở 2,Dương Đình Tú,Kỹ thuật - Công nghệ
519,AUT30022,3,Thị giác máy tính trong hệ thống điều khiển(224.2)_LT_02_(TC)_TH_02,K62,K62,15,0,TH/TN,32 -> 37,04/08/2025,05/13/2025,5,3,6,5,PTH.TĐH.SX,Cơ sở 2,Dương Đình Tú,Kỹ thuật - Công nghệ
520,AUT30031,4,Đồ án thiết kế hệ thống điều khiển nhúng(224.1)_DAMH_01,K63,K63,35,0,DAMH,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,4,3,15,1,ÐA1 - CS2,Cơ sở 2,Mai Thế Anh,Kỹ thuật - Công nghệ
521,AUT30031,4,Đồ án thiết kế hệ thống điều khiển nhúng(224.1)_DAMH_02,K63,K63,35,0,DAMH,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,4,5,12,1,ÐA1 - CS2,Cơ sở 2,Lê Văn Chương,Kỹ thuật - Công nghệ
522,AUT30031,4,Đồ án thiết kế hệ thống điều khiển nhúng(224.1)_DAMH_03,K63,K63,35,0,DAMH,"23 -> 29, 31 -> 38",02/06/2025,05/22/2025,4,5,13,1,ÐA1 - CS2,Cơ sở 2,Đinh Văn Nam,Kỹ thuật - Công nghệ
523,AUT30033,3,"Kỹ thuật đo lường, cảm biến(224.1)_LT_01",K64,K64,45,0,LT,"23 -> 29, 31",02/06/2025,04/03/2025,4,5,2,4,C_203_cs2,Cơ sở 2,Phan Văn Dư,Kỹ thuật - Công nghệ
524,AUT30033,3,"Kỹ thuật đo lường, cảm biến(224.1)_LT_02",K64,K64,45,0,LT,"23 -> 29, 31",02/06/2025,04/03/2025,4,5,6,4,C_201_cs2,Cơ sở 2,Phan Văn Dư,Kỹ thuật - Công nghệ
525,AUT30033,3,"Kỹ thuật đo lường, cảm biến(224.1)_LT_03","K61,K62,K63,K64,K65",K64,45,0,LT,"23 -> 29, 31",02/05/2025,04/02/2025,4,4,2,4,C_302_cs2,Cơ sở 2,Phan Văn Dư,Kỹ thuật - Công nghệ
526,AUT30036,5,Hệ thống truyền thông công nghiệp(224.1)_DAMH_01,K62,K62,40,0,DAMH,"23 -> 29, 31, 32",02/05/2025,04/09/2025,5,4,2,4,C_301_cs2,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
527,AUT30036,5,Hệ thống truyền thông công nghiệp(224.1)_DAMH_01,K62,K62,40,0,DAMH,"23 -> 29, 31, 32",02/03/2025,04/07/2025,5,2,14,1,ÐA1 - CS2,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
528,AUT30036,5,Hệ thống truyền thông công nghiệp(224.1)_DAMH_02,K62,K62,40,0,DAMH,"23 -> 29, 31, 32",02/05/2025,04/09/2025,5,4,6,4,C_201_cs2,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
529,AUT30036,5,Hệ thống truyền thông công nghiệp(224.1)_DAMH_02,K62,K62,40,0,DAMH,"23 -> 29, 31, 32",02/03/2025,04/07/2025,5,2,15,1,ÐA1 - CS2,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
530,AUT30036,5,Hệ thống truyền thông công nghiệp(224.1)_DAMH_03,K62,K62,40,0,DAMH,"23 -> 29, 31, 32",02/06/2025,04/10/2025,5,5,2,4,C_202_cs2,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
531,AUT30036,5,Hệ thống truyền thông công nghiệp(224.1)_DAMH_03,K62,K62,40,0,DAMH,"23 -> 29, 31, 32",02/04/2025,04/08/2025,5,3,14,1,ÐA1 - CS2,Cơ sở 2,Tạ Hùng Cường,Kỹ thuật - Công nghệ
532,AUT31002,3,Cơ sở điện tử công suất(224.2)_LT_01,K64,K64,40,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,8,3,A3 401,Cơ sở 1,Phạm Mạnh Toàn,Kỹ thuật - Công nghệ
533,AUT31002,3,Cơ sở điện tử công suất(224.2)_LT_02,"K61,K62,K63,K64,K65",K64,40,0,LT,"23 -> 29, 31 -> 38",02/04/2025,05/20/2025,3,3,1,3,A3 404,Cơ sở 1,Phạm Mạnh Toàn,Kỹ thuật - Công nghệ
